19500101,4.037841
19500102,3.6943695
19500103,0.082872684
19500104,0.018934198
19500105,0.028444876
19500106,-0.0024018259
19500107,2.3593767e-08
19500108,0.00023793285
19500109,0.00011444394
19500110,0.0022555062
19500111,-1.4975976e-05
19500112,-9.2875032e-05
19500113,7.0320815
19500114,2.8221272
19500115,1.5935112e-05
19500116,0.086347772
19500117,4.3620079
19500118,0.75112924
19500119,0.0028367158
19500120,-0.00017123896
19500121,-0.00063241105
19500122,0.10732669
19500123,0.0015747716
19500124,0.0050912028
19500125,-0.00023948608
19500126,-5.1823633e-05
19500127,0.079209363
19500128,34.782327
19500129,0.0010863465
19500130,-0.00077934848
19500131,-0.0027375394
19500201,0.061807658
19500202,1.521908
19500203,0.083678921
19500204,0.00049834304
19500205,-0.00042930669
19500206,0.09794429
19500207,0.79144554
19500208,0.21324023
19500209,-0.00046104944
19500210,0.15371709
19500211,-0.0010870936
19500212,0.31100712
19500213,0.10687324
19500214,0.00052191718
19500215,0.039697925
19500216,0.0044366489
19500217,0.00037990943
19500218,0.011183868
19500219,3.0391474
19500220,1.4217215
19500221,1.7896741
19500222,10.527931
19500223,12.748298
19500224,0.36802376
19500225,0.014898602
19500226,0.001883138
19500227,4.4104664e-07
19500228,-0.0022569178
19500301,0.21759904
19500302,-0.00012591174
19500303,-0.00027004186
19500304,0.00062172731
19500305,-0.0005769837
19500306,-0.00025661128
19500307,0.00012285357
19500308,0.85605035
19500309,8.3132055
19500310,0.45614106
19500311,0.037473354
19500312,-0.0010003992
19500313,-0.0022664877
19500314,-0.00065058368
19500315,1.2197224
19500316,0.37544105
19500317,1.3122405
19500318,0.57388573
19500319,0.11310269
19500320,0.0045668
19500321,-0.0021035817
19500322,2.6027033
19500323,0.0020594286
19500324,5.4381808e-05
19500325,0.2008751
19500326,4.223544
19500327,8.5148452
19500328,1.2855224
19500329,0.0030933471
19500330,32.936276
19500331,2.1084589
19500401,2.4703367
19500402,2.3600096
19500403,1.8173919
19500404,43.640506
19500405,13.700583
19500406,15.20387
19500407,0.0055972595
19500408,-0.00053769075
19500409,4.113076
19500410,0.52713852
19500411,0.0026558207
19500412,-0.0024242825
19500413,1.9776547
19500414,16.93475
19500415,0.87348722
19500416,0.8763252
19500417,27.65511
19500418,3.6543527
19500419,0.00089347297
19500420,0.40540462
19500421,0.57186295
19500422,1.7511042
19500423,-0.001483339
19500424,0.00087647502
19500425,-0.0011210779
19500426,0.0039985383
19500427,0.8526241
19500428,0.0012436639
19500429,-0.0032922954
19500430,0.062887832
19500501,0
19500502,1.392874
19500503,2.1811568
19500504,11.351202
19500505,0.0027977161
19500506,-0.0028176268
19500507,0.14658105
19500508,3.9649513
19500509,0.024628979
19500510,-0.011556342
19500511,0.10338613
19500512,5.3025472
19500513,0.0080607397
19500514,0.1582805
19500515,0.62179125
19500516,0.35669545
19500517,0.0011878098
19500518,0.0027876671
19500519,-0.0093020608
19500520,0.0044943753
19500521,-0.001904128
19500522,0.43539898
19500523,2.886102
19500524,5.2334146
19500525,8.0363052
19500526,16.613611
19500527,6.7899265
19500528,0.010383356
19500529,1.3739213
19500530,0.37267841
19500531,6.0025954
19500601,9.748374
19500602,4.2818237
19500603,1.7796261
19500604,3.6388536
19500605,6.3534166
19500606,4.9881724
19500607,7.403422
19500608,7.2082553
19500609,2.3526578
19500610,5.4153397
19500611,3.2606398
19500612,0.0047791182
19500613,-0.0010326464
19500614,-0.0012206257
19500615,0.54783312
19500616,1.6592189
19500617,-0.0010091571
19500618,0.0011815303
19500619,-0.00177038
19500620,7.0637275
19500621,15.542405
19500622,0.17308376
19500623,0.0031722265
19500624,3.6074732
19500625,2.6571737
19500626,0.0015323481
19500627,2.4350398
19500628,1.9879408
19500629,2.0687184
19500630,1.6445795
19500701,11.249311
19500702,8.1251768
19500703,9.5469108
19500704,2.8428322
19500705,-0.0023491172
19500706,6.0808395e-05
19500707,0.0052889843
19500708,-0.0011208048
19500709,-0.00025592246
19500710,1.6123115
19500711,4.0646374
19500712,0.34990621
19500713,6.7693027
19500714,0.0095412882
19500715,-0.00045604818
19500716,2.9156187e-07
19500717,12.512728
19500718,4.7186119
19500719,-0.0090550492
19500720,0.59464926
19500721,-0.0043002433
19500722,2.4682122
19500723,2.9408872
19500724,0.7623757
19500725,2.3885404
19500726,2.4452796
19500727,0.030476462
19500728,2.936464
19500729,5.3018107
19500730,3.3769581
19500731,-0.0019299578
19500801,0.0010415085
19500802,0.00045308111
19500803,0.00040193373
19500804,0.0037930726
19500805,5.1046375
19500806,0.0010562034
19500807,0.0012175336
19500808,1.5338929
19500809,-0.00065060067
19500810,0.0034282143
19500811,0.04717835
19500812,7.2148066
19500813,0.004251319
19500814,0.015203395
19500815,0.0047543505
19500816,2.2620075
19500817,0.0037240763
19500818,0.0017829264
19500819,0.0033081499
19500820,0.00048095897
19500821,0.0037718718
19500822,-0.0037854636
19500823,0.70056124
19500824,0.56615267
19500825,-5.3743224e-05
19500826,-0.0039844645
19500827,0.0039726924
19500828,0.092836008
19500829,4.6881929
19500830,9.4275689
19500831,35.850202
19500901,2.0342849
19500902,0.33440325
19500903,15.29768
19500904,4.4954016
19500905,14.017783
19500906,-0.00012674583
19500907,0.0022552318
19500908,0.6620149
19500909,3.940912
19500910,5.3123075
19500911,4.0254193
19500912,3.30216
19500913,3.5852516
19500914,7.0137769
19500915,1.865368
19500916,0.0083649889
19500917,0.03752458
19500918,-0.0025779113
19500919,0.0026064428
19500920,0.0025707534
19500921,15.901691
19500922,14.441175
19500923,-0.0037360107
19500924,3.3386733
19500925,22.573927
19500926,28.817885
19500927,1.9699053
19500928,1.8262398
19500929,1.6934138
19500930,0.44417032
19501001,1.1697147
19501002,2.0600906
19501003,1.1534511
19501004,0.72603221
19501005,0.00041192611
19501006,0.095170474
19501007,0.27469304
19501008,0.00096024646
19501009,-0.00080391783
19501010,1.7223914e-06
19501011,7.7142825e-07
19501012,8.9362348e-06
19501013,3.5450867e-05
19501014,0.025603078
19501015,0.054127605
19501016,1.4855936
